date,VIS@KAU.M,VISUS@KAU.M,VISUSW@KAU.M,VISUSE@KAU.M,VISJP@KAU.M,VISRES@KAU.M,VLOS@KAU.M,VDAY@KAU.M,PRM@KAU.M,OCUP%@KAU.M,RMRV@KAU.M,VEXP@KAU.M
1993-06-01,43.47829489328676,28.659877914510048,,,6.834793907609813,7.983623071166899,5.030370018912833,218.71191110464062,62.49215152127219,71.93111712582028,,
1993-07-01,47.37010799328972,31.09928309084936,,,6.315006212600003,9.955818689840353,4.987012271755296,236.23530987690947,65.14007148849613,69.51931713871193,,
1993-08-01,50.011618194763784,32.560047114337934,,,6.721014668655938,10.730556411769907,5.083006081887241,254.2093594490069,67.58554261083556,70.64042205420665,,
1993-09-01,53.979916293988225,36.193030996174,,,6.172577923425075,11.614307374389153,5.067867493168375,273.56306307025284,70.71937033911172,67.52004674317618,,
1993-10-01,58.49104270548111,39.82652220664086,,,6.669227238592267,11.995293260247978,5.149449536760563,301.19667276438196,73.45218816124488,69.7012905748959,,
1993-11-01,58.28008497440018,40.71948293088582,,,6.393746340918681,11.166855702595685,5.23500692292185,305.09664830945866,76.53926235906762,69.25996228342814,,
1993-12-01,60.212865949861346,41.881600027316246,,,6.293786546478122,12.037479376066974,5.178544226854385,311.8149893470114,78.2663366250556,72.9690262877931,,
1994-01-01,66.29442920833301,50.82297947942566,,,5.075135893147046,10.396313835760315,5.1726552215097605,342.9182254014929,86.10430479780108,72.10393543351854,,
1994-02-01,70.29949321824657,50.75651948392698,,,6.461184499898092,13.081789234421496,5.515095434025931,387.70841406228857,92.05622022819706,77.93311201925943,,
1994-03-01,71.84453539203055,51.69418349778404,,,6.734877423332517,13.415474470913992,5.595783482960682,402.0264644877087,97.42874357822645,81.99003764999088,,
1994-04-01,72.69157827021851,54.356177457439394,,,6.474256088320957,11.861144724458162,5.449427296317564,396.1274708381335,101.90116710674005,77.69820293847079,,
1994-05-01,69.78510763745358,51.50325355862553,,,6.969673382358191,11.312180696469865,5.57484447741403,389.0411219184017,107.21096649900959,77.38662759234765,,
1994-06-01,70.69280978650033,52.31223900264191,,,7.503001808070128,10.877568975788295,5.636723380620481,398.47581376532275,107.94954155803616,77.9918308239068,,
1994-07-01,71.40743976305633,53.46803242952184,,,7.893758873696793,10.045648459837693,5.670580671935666,404.9216477527976,111.80866302557126,76.47101395810742,,
1994-08-01,72.99418623959446,55.52732941910993,,,8.739414752037362,8.727442068447168,5.746296069664033,419.44620549690603,117.43115933860314,76.59412632695441,,
1994-09-01,70.94266321540967,53.22053838177774,,,9.075501959093005,8.646622874538926,5.768382186505788,409.22439475504854,120.8597661257433,75.81418318705573,,
1994-10-01,72.75677945643798,55.477698906128076,,,8.151045017645721,9.128035532664187,5.676533917329443,413.0063263001282,122.11574872058878,72.8573472015616,,
1994-11-01,75.55173298629268,57.853622718973384,,,8.71505952806624,8.983050739253066,5.791494983045475,437.55748255050537,122.10317145353571,73.1297033820576,,
1994-12-01,75.45799578220836,58.45362566464544,,,8.327090774333954,8.677279343228955,5.7015174099377,430.2250766712665,122.20054756794738,71.92987948676884,,
1995-01-01,73.21772001717399,56.3977945068399,,,8.67453133467012,8.14539417566397,5.677683939156249,415.70707300314774,122.24700756796385,67.35134594120775,,
1995-02-01,73.85094561817426,58.289359783372255,,,7.265874104733478,8.295711730068533,5.547421576280958,409.6823291510116,121.34787629908399,64.62558310031301,,
1995-03-01,75.39757856192873,57.865139984044646,,,8.63815751680477,8.894281061079317,5.635641845033631,424.91374875781617,123.83319074245402,64.88816125455477,,
1995-04-01,73.96715356959423,55.14999045210914,,,8.48576580394911,10.331397313535982,5.702400387188998,421.79032515452224,125.2963426874353,61.87342012517709,,
1995-05-01,75.92375173377431,55.96841870685963,,,9.170865688987673,10.784467337927019,5.708106847506007,433.3808871599032,130.18668470882386,62.084262731386865,,
1995-06-01,77.22857555872226,56.2667101910556,,,9.025333008631588,11.936532359035072,5.628377603271469,434.6715850072707,127.49789056811312,63.24319692366131,,
1995-07-01,79.2797693724649,57.70603077687711,,,8.651837939335858,12.921900656251937,5.613278817799713,445.0194500985036,127.27144424844246,63.80798021029552,,
1995-08-01,79.99139590438612,58.590355014515836,,,7.473392725637302,13.927648164232991,5.594934348705549,447.5466085463543,122.650246986522,63.181199206623546,,
1995-09-01,78.86944296732226,58.42845572598643,,,7.082972766241704,13.358014475094123,5.551226384966814,437.82213276783466,123.28996611015377,63.946405100453354,,
1995-10-01,79.62051995842987,60.12461280048564,,,7.336348418486459,12.159558739457761,5.648552323061429,449.74067297454786,126.43107135626528,64.46041195646649,,
1995-11-01,80.63047755268317,59.664007427107435,,,6.787804172406578,14.178665953169153,5.5510166111785315,447.581120262202,125.65901309162817,65.30643317185934,,
1995-12-01,81.17274964360405,58.02402463074607,,,6.9271165201153835,16.22160849274261,5.496215011512045,446.14288511688557,124.17926563311408,65.2316002780007,,
1996-01-01,78.89905458195832,60.12172936462936,,,7.147009342065731,11.630315875263243,5.545444190585766,437.53030387423,122.41594926017669,66.49090479739485,,
1996-02-01,83.61365120901907,63.33867535153095,,,7.027408508811509,13.247567348676606,5.443247278953703,455.12977942687706,124.47046944174889,68.14577239695576,,
1996-03-01,79.11986351891815,59.82802552606178,,,7.636723760475556,11.655114232380805,5.644145440897417,446.5640169647278,123.43280161960499,66.1782339261031,,
1996-04-01,80.08828892111342,60.445975376162465,,,7.902527661129685,11.739785883821272,5.635286417278485,451.32044674022546,122.58895084511607,66.09093461799682,,
1996-05-01,83.61132252345055,63.27441918897783,,,8.059434840336493,12.277468494136224,5.518531253877136,461.4116965236632,123.61567284248686,65.39720439046091,,
1996-06-01,85.09001948769686,63.276042819730215,,,8.878356887165465,12.935619780801193,5.517417141216603,469.47713206787347,125.21931116730501,68.08745531879131,,
1996-07-01,81.23791835978953,61.08302893966643,,,9.344775576625677,10.810113843497438,5.6062067310848915,455.436564727977,125.09486960671163,65.63949696199084,,
1996-08-01,81.63315268923357,61.66332160987429,,,9.158900520526302,10.810930558832979,5.6451018816010645,460.82746384701943,125.93724362488646,64.85144871155282,,
1996-09-01,82.1050598060503,61.97500280443884,,,8.857768964674301,11.272288036937171,5.719571798541509,469.6057845842493,128.77292968845677,63.581272717791755,,
1996-10-01,77.2053622987075,55.059599910882895,,,9.53154806104566,12.614214326778953,5.937295386685552,458.39104140350264,129.2756723839688,63.35532267391569,,
1996-11-01,81.09896772306567,59.45417471315333,,,8.850258655679518,12.794534354232823,5.688317063756677,461.31664195216644,129.52973820833896,62.49914498708009,,
1996-12-01,81.73368413944034,60.48550439489166,,,9.305287221464114,11.942892523084568,5.557152973951311,454.206585887488,132.45639131119913,63.78280849996626,,
1997-01-01,82.17470263032395,59.89398125350964,,,7.9584347902289085,14.322286586585403,5.565019237689697,457.3038009891829,134.19751595734664,64.86499439524357,,
1997-02-01,82.48300592508241,59.325419742523444,,,8.023267841886453,15.134318340672511,5.796348703658676,478.10026446772235,134.85386025881388,66.20854023232927,,
1997-03-01,83.36668457749656,60.01599590924038,,,7.919568445164014,15.431120223092165,5.9574573040140315,496.6534639476408,134.2752305464282,67.45430992392144,,
1997-04-01,86.32673291740727,64.00077357600462,,,8.13008085339468,14.19587848800797,6.065966474724734,523.6550677495086,136.04344109968338,69.54347150392579,,
1997-05-01,79.62680737824081,58.223388187400154,,,8.248123134924947,13.155296055915715,6.210984021550186,494.56082831330815,134.96917268673377,67.33521819586149,,
1997-06-01,81.17981646967593,59.94116201491321,,,7.548547406822509,13.690107047940208,5.940655207658662,482.2612994673547,136.08831571878423,66.01079982502526,,
1997-07-01,80.92302272412347,58.983355250167804,,,7.4874990959000876,14.452168378055578,6.024393070624703,487.51209735321487,135.59024088574344,66.29562281258009,,
1997-08-01,82.68069708274824,60.74327570080997,,,7.3052408278928755,14.632180554045394,5.971195088043105,493.70257229648615,135.64398839807907,66.61873998404486,,
1997-09-01,84.9952982652306,62.17242263000124,,,8.518394641532954,14.304480993696398,6.237163784287814,530.1295961746372,135.0802517742285,67.92376183947364,,
1997-10-01,84.39953954475457,62.27192223679144,,,8.651548329617457,13.476068978345683,6.027580402000543,508.7250104978325,132.1164086409167,67.01557806695295,,
1997-11-01,84.52979301308548,63.25437792773317,,,9.086226812632717,12.189188272719601,5.961188588580972,503.89803750471674,132.82218643260765,67.75249868968912,,
1997-12-01,84.40061850026872,63.617425570905176,,,9.453067820002389,11.330125109361159,5.691937343289325,480.40303223839544,134.96938760063466,66.67646453095244,,
1998-01-01,87.51401256296654,63.190929682827566,,,9.90348873362315,14.419594146515841,6.317112694131379,552.8358796758889,133.80041297290003,66.40734158246977,91.52917271456819,
1998-02-01,86.04927194342199,62.240329750218926,,,10.047419646154948,13.761522547048122,6.0181047306604665,517.8535305525968,135.13922554038487,65.08129183620744,90.71753539403268,
1998-03-01,87.92365567905722,63.87941585738917,,,9.61276014848563,14.431479673182428,5.804179114307527,510.32464594595035,136.78346683759244,64.6921951884322,91.08736312184017,
1998-04-01,93.94686736033437,69.91470033316381,,,9.302198923025255,14.729968104145296,5.586264959890701,524.8120932265352,135.79334189876226,66.46937537165326,92.3052142678512,
1998-05-01,91.19117562523063,66.30575322127773,,,8.764469399120705,16.1209530048322,5.602669462659498,510.9140149394988,135.61879493411945,65.57656970796984,92.5700618058835,
1998-06-01,89.86691062090966,66.61681290121241,,,8.55926840033859,14.690829319358652,5.7262171571995095,514.5974454619677,136.2299847082953,64.74576048619525,91.66887443643938,
1998-07-01,89.43029237403738,65.49587232980535,,,9.584448402840424,14.349971641391612,5.753420440269785,514.5300721240898,136.52399400789136,64.92983187304173,85.01367075577366,
1998-08-01,88.75323227251528,65.6271596562956,,,9.282867275173308,13.843205341046364,5.780298655272637,513.0201891559201,139.4690274556495,64.57333046182902,87.40042722629914,
1998-09-01,91.2905749801115,67.86946565246492,,,10.088482036053835,13.332627291592736,5.682812130534778,518.7871869004723,139.81697079886726,65.72835745177798,89.43585602668755,
1998-10-01,89.90063090541771,67.22587607620365,,,9.255155599623576,13.419599229590494,5.630962902583098,506.22711754722275,141.04516497078848,67.51111101958863,91.3527246248842,
1998-11-01,90.779313348474,67.08600853814129,,,9.107241002081121,14.586063808251597,5.811141331269666,527.5314198235974,142.25122700799665,66.00929119669837,91.65559071482787,
1998-12-01,91.75364415020718,69.29427600099959,,,8.522200433479444,13.937167715728147,6.193997469091011,568.3218396462605,145.49838886675235,67.0755438241366,93.74605891091215,
1999-01-01,91.99212101284732,71.62358796041599,,,8.076488472065753,12.292044580365578,6.233885896772354,573.4683857961646,140.7572640604568,68.66294560420098,98.06137648247574,
1999-02-01,92.69358872322296,71.87846621142097,,,8.12006213264476,12.695060379157228,5.785076697753387,536.2395201538533,141.63071895131236,69.95488328465045,99.22236876489232,
1999-03-01,90.21834106695945,69.60228728257647,,,7.738038943672305,12.878014840710673,5.724678011143375,516.4709533078561,142.3502753189028,69.61502132322141,98.50665139557387,
1999-04-01,91.34834800545723,71.09119985799883,,,7.861295197072605,12.395852950385793,5.590990573172203,510.72775257336514,142.77656241306238,69.90419526535857,98.44841428820956,
1999-05-01,89.58873333350022,70.16634307636738,,,7.659341422412085,11.763048834720747,5.72133100622897,512.5667978297337,143.907924950609,68.80221663097119,97.76840338817343,
1999-06-01,89.52600101586424,69.71959338601772,,,7.637383164851303,12.169024464995225,5.807961588068237,519.9635750334975,143.54413408129815,68.82669839044398,98.0514844116121,
1999-07-01,90.94309254111003,70.62007779515207,,,7.832010869267404,12.491003876690558,5.85648520763384,532.6068762034863,144.04384774219454,70.32517126102414,100.97254339906033,
1999-08-01,89.57191148211126,69.11422492261532,,,7.887854867605675,12.569831691890272,5.871901867563205,525.9574743130152,144.3868273490278,70.3617212177989,101.91963759021814,
1999-09-01,90.34653443041155,69.20899934914003,,,7.8363262297924265,13.301208851479107,5.906574644024962,533.6385494421971,145.8964787231235,72.88510993279769,106.46298300309675,
1999-10-01,93.54658534430925,71.89885942779989,,,7.266559802227015,14.381166114282342,5.979341700028633,559.3469986445157,148.65898615438937,73.87201520694155,108.81431884059567,
1999-11-01,91.65431752837789,70.59522600913438,,,8.092454493728578,12.966637025514931,5.949610655428051,545.3075041828231,146.77823452687215,73.61234750121594,108.26633364044918,
1999-12-01,87.85903004030445,69.90693472136076,,,6.562184404660111,11.38991091428357,6.082249363262378,534.3805295194919,154.46874572875103,67.37767438137519,102.37548479564278,
2000-01-01,84.74812120809925,65.40069370582854,33.76833627243934,29.685936195240934,8.828355350449119,10.51907215182159,6.268596427212545,531.2517698180667,149.85468953899738,68.3860352574128,103.0038896773917,
2000-02-01,91.4901509462879,71.21631898471713,37.90853797579368,33.36537373109253,9.64823105518309,10.62560090638768,6.2331792164638395,570.2745073895412,148.6001329776531,74.51660665695334,109.05695319678979,
2000-03-01,93.40459163876463,72.98874486701632,38.183629691488086,32.40551202036793,10.102105302157776,10.313741469590521,6.060153606876914,566.0461729185247,149.55056108606516,76.79772361511642,113.36838700209707,
2000-04-01,91.34584415844918,70.53755731430152,36.77725226178443,31.785222384728502,10.599619168983889,10.208667675163765,6.181161639788654,564.6234278663186,148.19772932533917,75.96715030206241,111.26393169711983,
2000-05-01,91.29416972304209,70.9678560878215,37.454031257491486,32.03328888217138,10.885524780721855,9.440788854498738,6.071124860556462,554.2583034294219,149.7756213488885,76.39417194524944,113.72448306605675,
2000-06-01,91.30641668718917,70.76057874920915,37.95558141670807,31.961415308561275,11.091042011519345,9.454795926460674,6.069086446190826,554.1465359664717,146.42185677006623,78.4458687127102,113.92581676424561,
2000-07-01,90.10256710225633,70.62456049930792,37.69530541607344,34.03498895833392,10.471197325120356,9.006809277828049,6.098855563534024,549.5225426602938,147.62301746773818,75.7586680340574,111.9280083372565,
2000-08-01,85.68612331328292,66.19488448141692,36.55832807915439,30.604774633958026,10.914147952520041,8.577090879345963,6.256743468576313,536.1160923880075,146.51714493158113,71.99297098419002,106.1002191231442,
2000-09-01,90.06520954512257,69.63824622304638,37.72427067826711,34.26443006888992,10.38775692867597,10.039206393400224,6.147633110240539,553.6878642803478,147.41064982031128,73.91198662047884,109.747182196803,
2000-10-01,89.40370690176684,68.69850030605521,37.04840331448662,32.82957607276721,11.059863198707163,9.645343397004472,6.187150926379163,553.1542279789978,147.21680440621202,75.0131826585851,110.39333643739128,
2000-11-01,87.92584267385968,68.25290297018825,36.78163715331628,33.02422769398692,10.901483474263024,8.771456229408416,6.207201310072552,545.7734058344149,151.1416407170241,76.11389292568963,116.2047492071432,
2000-12-01,88.04869113327078,67.66915581109119,37.27468648299701,31.825254049901556,11.30067345169839,9.078861870481198,6.152404476401109,541.7111614695938,149.5001516101237,72.30174228749415,108.34028329456126,
2001-01-01,90.26829645028879,68.91888840066784,36.993161158384396,31.89942798283707,11.558462109560313,9.790945940060642,6.070016256234404,547.9300268758393,148.70807218050172,74.8757594793427,111.99487301946094,
2001-02-01,89.09675967064226,68.48500442110033,36.38874542282645,31.254072349619047,11.433212558362788,9.17854269117914,5.939616638269676,529.2005961556614,151.61856689023114,75.16091614764943,112.4711039325123,
2001-03-01,90.74367731294761,70.52647694605174,39.129979685511806,32.210001225950364,11.372608442372405,8.844591924523458,6.039461562367376,548.0429511594156,149.65258677640176,73.91073146130317,111.14651490510872,
2001-04-01,89.84038391251806,69.08310725741987,38.14594135956748,31.00153003399264,11.848142405849,8.909134249249194,6.012054955522304,540.1253253072805,152.86895157744087,73.21760386264091,111.46863059157788,
2001-05-01,88.14183929116881,68.1230740107694,37.05466319014248,31.387464840402124,11.518973457278431,8.49979182312097,5.948502451783644,524.3119471282375,152.5140368479452,73.85276895958054,112.9212842589192,
2001-06-01,88.42440643819218,67.72215935192658,36.65827849602016,32.28532154125898,12.077785238020072,8.624461848245533,6.018214594248257,532.1570533140678,151.71885557531635,73.95957095462889,112.80865439346934,
2001-07-01,88.6520717599787,67.63859672911663,36.647206711991444,31.7752486157337,12.199667073664916,8.813807957197156,5.949206063656487,527.4094428701753,151.97798151721983,74.12560974037302,114.56709158536161,
2001-08-01,89.23016246449819,69.0228447135863,38.17513481244512,31.574754852508566,12.158319360837972,8.048998390073928,6.115636973887746,545.6992807538957,154.19282963776365,74.56747190154361,116.98679251722515,
2001-09-01,68.93850406764125,55.284881168895836,29.723857351860296,22.75869795392235,6.397294214246205,7.2563286844992065,6.391874846156096,440.6462900815858,147.78009437791508,60.60721882868908,90.15251388953051,
2001-10-01,71.02908283975252,59.47237078454203,32.47578160076591,26.634038600621547,5.42990902108948,6.126803034121007,6.260600907877845,444.6847405122853,149.5438145092158,60.90190785137103,91.62528154899371,
2001-11-01,74.91281611281174,63.305081060665955,34.93950590886543,27.68137460752492,4.470046309534145,7.1376887426116475,6.5190410731456145,488.3597251444243,148.48944655996766,64.02579359592778,95.19429260672197,
2001-12-01,79.41978475558697,64.81251515525774,36.822744301619025,28.778067395628764,6.955579809184277,7.651689791144961,6.137403975560921,487.43130269713214,149.73476355008086,66.79464721694993,98.45296675111904,
2002-01-01,79.35826742025438,63.87433123921331,35.687649879158435,28.01674254279327,7.456842468548051,8.027093712493015,6.188988670901269,491.14741800630765,148.34955817356604,66.2723937615917,98.84703517809382,
2002-02-01,85.20655525546691,69.18884327806929,37.780791410657166,30.623067417368915,7.7706528700522925,8.247059107345333,6.14885015081637,523.9223401331211,151.2038413741843,69.71490296121445,105.10761645188883,
2002-03-01,82.82566428733276,65.96635652027167,37.12696992066453,29.339619909904965,8.388793961559344,8.470513805501731,6.149455831037591,509.3327642113004,152.81848476985985,70.45481068985704,106.20189551510548,
2002-04-01,81.1255748835436,64.30495204633662,36.60305222031524,28.127219192013243,8.133462177363038,8.687160659843947,6.495691142388842,526.9666781922369,157.99911155013294,70.6233524518536,110.84475006419218,
2002-05-01,85.28471429831816,67.16357727687011,37.197336800056526,30.08643223217142,8.592384122454803,9.52875289899325,6.282370496096569,535.7901728757793,154.37677140839355,72.04864295790783,110.88587002084577,
